ID	Target	Tweet	Stance	Date	Origin
999069448458780672	jetli	Free Tibet   TIBET	AGAINST	2018-05-22 19:28:12	Free Tibet!! http://peachy.xii.jp/korea/  #TIBET
999043812528873473	jetli	Tibet	NONE	2018-05-22 17:46:20	#Tibet
999028581119426561	jetli	Jet Li_s Manager Says Action Star Is _Completely Fine_ After Shocking Photo       JetLi	FAVOR	2018-05-22 16:45:49	Jet Li's Manager Says Action Star Is 'Completely Fine' After Shocking Photo ... - https://ng.trendwiki.co/index.php/trend/keyword/jet-li/2018-05-22/story/15339 … #JetLi pic.twitter.com/zkOgjWz4N5
999011300775735296	jetli	Wtf JetLi	AGAINST	2018-05-22 15:37:09	Wtf  #JetLi https://twitter.com/danawhite/status/998688362222505984 …
999004744055062528	jetli	Recent Photos Of Legendary_Actor  Jet_Li Looking Unrecognizable As He Battles  Hyperthyroidism And Spinal Problems Surfaces	AGAINST	2018-05-22 15:11:06	Recent Photos Of #Legendary_Actor, #Jet_Li Looking Unrecognizable As He Battles ‘#Hyperthyroidism And Spinal Problems’ Surfaces http://dlvr.it/QTl15p  Reporterswallpic.twitter.com/QgSmdGI4JE
998998350614728704	jetli	Jet Li Health Scare Rumors  Manager Assures Fans Actor_s Illness Is _Nothing       JetLi	FAVOR	2018-05-22 14:45:41	Jet Li Health Scare Rumors: Manager Assures Fans Actor's Illness Is 'Nothing ... - https://ng.trendwiki.co/index.php/trend/keyword/jet-li/2018-05-22/story/15289 … #JetLi pic.twitter.com/rS3hqmq23k
998995747403005952	jetli	JetLi_s Manager Says Actor_s Hyperthyroidism Is _Nothing Life Threatening_ Amid Health Concerns	AGAINST	2018-05-22 14:35:21	#JetLi's Manager Says Actor's Hyperthyroidism Is 'Nothing Life-Threatening' Amid Health Concerns http://a.msn.com/0C/en-us/AAxEcZg?ocid=st …
998983143427207168	jetli	EthnicCleansing Tibet  C	NONE	2018-05-22 13:45:16	@Chinamission2unStop #EthnicCleansing #Tibet @HouseForeign @marcorubio @SenRubioPress @RepHultgren @RepMcGovern @RosLehtinen @claudiatenney @CECCgov @State_IRF @RSF_inter @EP_HumanRights @UNHumanRights @eu_eeas @francediplo @GermanyDiplo @foreignoffice @OHCHRAsia @PENamericanpic.twitter.com/2uqisfZotC
998975440835489798	jetli	Wtf JetLi	AGAINST	2018-05-22 13:14:39	Wtf #JetLi pic.twitter.com/r8mEmRU7ZK
998974571280728064	jetli	FreeTashiWangchuk FreedomofEression Tibet Tibetans	AGAINST	2018-05-22 13:11:12	#FreeTashiWangchuk #FreedomofExpression #Tibet  #Tibetans
