ID	Target	Tweet	Stance	Date	Origin
999075548092600321	qanon	    MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:52:27	@RealDonaldTrump !!! #MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/TicTockHillary/status/999074097425469440 …
999074460652179456	qanon	    MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:48:07	@RealDonaldTrump !!! #MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/therozanon/status/999072310203105280 …
999073526920425478	qanon	    MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:44:25	@RealDonaldTrump !!! #MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/Ginger4Trump/status/999072806511005696 …
999071201917067265	qanon	    MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:35:11	@RealDonaldTrump !!! #MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/GeminiFreedom/status/999069452393054208 …
999069253700653056	qanon	    MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:27:26	@RealDonaldTrump !!! #MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/RitaWil92435229/status/999064498181984256 …
999068825319563265	qanon	    MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:25:44	@RealDonaldTrump !!! #MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/AlecHagel/status/999067253504032769 …
999068419927535617	qanon	MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:24:07	#MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/AlecHagel/status/999067253504032769 …
999068075973627904	qanon	MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:22:45	#MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/TrueOZPatriot/status/999065053625180160 …
999066557434286081	qanon	MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	AGAINST	2018-05-22 19:16:43	#MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/So_n10s/status/999045745373302784 …
999065968310738944	qanon	MAGA QAnon GreatAwakening TheStorm POTUS 8chan PatriotsFight BuildTheWallNow Winning InternetBillOfRights WWG1WGA	FAVOR	2018-05-22 19:14:23	#MAGA #QAnon #GreatAwakening #TheStorm #POTUS #8chan #PatriotsFight #BuildTheWallNow #Winning #InternetBillOfRights #WWG1WGA https://twitter.com/LionelMedia/status/999064333782016003 …
