ID	Target	Tweet	Stance	Date	Origin
998874612166410240	vpo;la	El Ayuntamiento de Madrid se queda sin vivienda pblica en plena burbuja del alquiler va Inmobiliario alquilar ayudas vpo	FAVOR	2018-05-22 06:34:00	El Ayuntamiento de Madrid se queda sin vivienda pública en plena burbuja del alquiler https://buff.ly/2rWQXEK  vía @eldiarioes #Inmobiliario #alquilar #ayudas #vpo
998639724783919104	vpo;la	Housing the Basque Country en Bizkaia Aretoa  Bilbao   eicin sobre la vienda protegida del Pas Vasco  1981 2018   arkitektura arquitectura ibarquitectura vpo	AGAINST	2018-05-21 15:00:38	Housing the Basque Country en Bizkaia Aretoa (Bilbao), exposición sobre la vienda protegida del País Vasco (1981-2018).  http://ow.ly/2wrJ30k63x7  @expoHBC  #arkitektura #arquitectura #ibarquitectura #vpo  #housingthebasquecountrypic.twitter.com/FYizgLQHPp
998613206154272769	vpo;la	Cmo diferencias una VPO de una VPP VPO   vivienda proteccin oficial  IMPREMx2 5   90m2   vivienda digna a cualquier colectivo que no tenga propiedadesVPP   vivienda proteccin publica  IMPREMx5 5   110m2   acceso a cualquier persona que no tenga ninguna	AGAINST	2018-05-21 13:15:16	¿Cómo diferencias una #VPO de una #VPP?VPO: (vivienda protección oficial) IMPREMx2,5 + 90m2 + vivienda digna a cualquier colectivo que no tenga propiedadesVPP: (vivienda protección publica) IMPREMx5,5 + 110m2 + acceso a cualquier persona que no tenga ninguna propiedad.pic.twitter.com/GyeAglKgmr
998601334399098880	vpo;la	Il vino  un componente fondamentale della nostra alimentazione Ecco perch il nostro Capriccio non poteva mancare all_evento di ieri dedicato alla dieta mediterranea  organizzato da Touring Giovani alla Fondazione Giambattista Vico  Grazie per averci scelto	AGAINST	2018-05-21 12:28:05	Il #vino è un componente fondamentale della nostra alimentazione.Ecco perché il nostro #Capriccio non poteva mancare all'evento di ieri dedicato alla dieta mediterranea, organizzato da Touring Giovani @Reg_Campania alla Fondazione Giambattista Vico. Grazie per averci scelto pic.twitter.com/15EolqzaCi
998540049682661377	vpo;la	No es de extraar  les importamos un pepino  mientras tanto AlmudenaRuizEscudero  disfrut de un piso de VPO  como dijo uno de los suyos  mandagevos  Perpiny  La burbuja del alquiler est quebrando el bienestar de muchas familias va	AGAINST	2018-05-21 08:24:34	"No es de extrañar, les importamos un pepino, mientras tanto #AlmudenaRuizEscudero, disfrutó de un piso de #VPO, como dijo uno de los suyos ""mandagüevos"" Perpinyà: “La burbuja del alquiler está quebrando el bienestar de muchas familias http://www.diariodepozuelo.es/2018052198688/perpinya-la-burbuja-del-alquiler-esta-quebrando-el-bienestar-de-muchas-familias … vía @diariodepozuelo"
998529804067622912	vpo;la	Emvisesa y el visitan Palmete el jueves 24 para hablar sobre vivienda y muy especialmente sobre la Oficina Municipal por el Derecho a la Vivienda y el Registro de Demandantes a todos los vecinos interesaDOS  CerroAmate VPO SuEminenciahttps   	FAVOR	2018-05-21 07:43:51	#Emvisesa y el @Ayto_Sevilla visitan #Palmete el jueves 24 para hablar sobre #vivienda y muy especialmente sobre la Oficina Municipal por el Derecho a la Vivienda y el Registro de Demandantes a todos los vecinos #interesaDOS. #CerroAmate #VPO #SuEminenciahttps://bit.ly/2LiNUiz 
998477291800981504	vpo;la	Housing the Basque Country en Bizkaia Aretoa  Bilbao   eicin sobre la vienda protegida del Pas Vasco  1981 2018   arkitektura arquitectura ibarquitectura vpo	AGAINST	2018-05-21 04:15:11	Housing the Basque Country en Bizkaia Aretoa (Bilbao), exposición sobre la vienda protegida del País Vasco (1981-2018).  http://ow.ly/2wrJ30k63x7  @expoHBC #arkitektura #arquitectura #ibarquitectura #vpo  #housingthebasquecountrypic.twitter.com/VLLO2BrxGS
997908528722599942	vpo;la	Cmo vender una VPO en Madrid  c	AGAINST	2018-05-19 14:35:08	¿Cómo vender una #VPO en #Madrid? http://temploconsulting.com/como-vender-una-vpo-en-madrid/ …pic.twitter.com/KrVHKMvUQc
997764415981346816	vpo;la	viviendas VPO	AGAINST	2018-05-19 05:02:28	@ajsantanyi @Ll_Galmes @TerritoriIB @marcpons73 #viviendas #VPO https://twitter.com/TBalears/status/997764213723590656 …
997741177599352832	vpo;la	_Housing the Basque Country_ un recorrido por la vivienda protegida del Pas Vasco  1981 2018  en Bizkaia Aretoa brcenayzufiaur arquitectura vpo byz	AGAINST	2018-05-19 03:30:08	'Housing the Basque Country' un recorrido por la vivienda protegida del País Vasco (1981-2018) en Bizkaia Aretoa   http://ow.ly/X5x830k4yy7  @expoHBC  #bárcenayzufiaur #arquitectura #vpo #byz #housingthebasquecountrypic.twitter.com/k0pmfmf0lV
