ID	Target	Tweet	Stance	Date	Origin
999075282517508096	dorjeshugden;tsemrinpoche;tibet	Dorje Shugden  The Protector of Our Time TsemRinpoche DalaiLama DorjeShugden Discrimination ReligiousFreedom FreeTibet tibet NepalNews India LiftShugdenBan pray buddhism Truth appearances Compassion DharmaProtector Huffposthttps   	AGAINST	2018-05-22 19:51:23	Dorje Shugden – The Protector of Our Time https://shar.es/anfxwO   #TsemRinpoche #DalaiLama #DorjeShugden #Discrimination #ReligiousFreedom #FreeTibet #tibet #NepalNews #India #LiftShugdenBan #pray #buddhism #Truth #appearances #Compassion #DharmaProtector #Huffposthttps://twitter.com/KwaiGin/status/998597456265805824 …
999057129909567488	dorjeshugden;tsemrinpoche;tibet	tibet	AGAINST	2018-05-22 18:39:16	#tibet https://twitter.com/clara111/status/998944044687548416 …
999056626228211714	dorjeshugden;tsemrinpoche;tibet	tibet 	AGAINST	2018-05-22 18:37:15	#tibet 頑張れ！！！ https://twitter.com/clara111/status/998941230036914178 …
999055998215073792	dorjeshugden;tsemrinpoche;tibet	Fo Guang Shan in China  Buddhism China FoGuangShan WuTaiShan holysites pilgrimage sacred blessings Tibet    	AGAINST	2018-05-22 18:34:46	Fo Guang Shan in China. #Buddhism #China #FoGuangShan #WuTaiShan #holysites #pilgrimage #sacred #blessings #Tibet @tsemtulkuhttps://shar.es/angd1f 
999055237116674048	dorjeshugden;tsemrinpoche;tibet	Should TsemRinpoche Choose To Practice DorjeShugden or not  India Tibet FreeTibet Lhasa mumbai bangalore tsemrinpoche kechara TibetanBuddhism Dharamsala spiritual bhutan Nepal buddha buddhism buddhists	AGAINST	2018-05-22 18:31:44	Should #TsemRinpoche Choose To Practice #DorjeShugden or not?https://www.youtube.com/watch?v=yz9OfkcLMOo&list=PLFPtxrD7Q2LzU49oOPmmNhfitXaoMCp04&index=98 … #India #Tibet #FreeTibet #Lhasa #mumbai #bangalore #tsemrinpoche #kechara #TibetanBuddhism #Dharamsala #spiritual #bhutan #Nepal #buddha #buddhism #buddhists
999052519216070656	dorjeshugden;tsemrinpoche;tibet	Updates from Tibet and elsewherehttp    DorjeShugden shugden spiritual buddha Buddhism Dharma Kechara TsemRinpoche Tsemtulku China Shugden TibetanBuddhism Tibetans TibetanSociety	AGAINST	2018-05-22 18:20:56	Updates from #Tibet and elsewherehttp://www.tsemrinpoche.com/tsem-tulku-rinpoche/current-affairs/updates-from-tibet-and-elsewhere.html … @tsemtulku #DorjeShugden #shugden #spiritual #buddha #Buddhism #Dharma #Kechara #TsemRinpoche #Tsemtulku #China #Shugden #TibetanBuddhism #Tibetans #TibetanSociety
999044255858413571	dorjeshugden;tsemrinpoche;tibet	  TibetCause TheLieLama DalaiLama humanrights Tibetan bhodrangzen china JaiHind India Tibet FreeTibet Lhasa mumbai bangalore tsemrinpoche kechara yoga Tibetans bhutan nepalhttps   	AGAINST	2018-05-22 17:48:06	.#TibetCause #TheLieLama #DalaiLama #humanrights #Tibetan #bhodrangzen #china #JaiHind #India #Tibet #FreeTibet #Lhasa #mumbai #bangalore #tsemrinpoche #kechara #yoga #Tibetans #bhutan #nepalhttps://goo.gl/Q5anQs pic.twitter.com/rGkHUV5t1a
999043467165626368	dorjeshugden;tsemrinpoche;tibet	Many monks from DorjeShugden monastery in China  Bang Gong Monastery happily receiving 100 sets of Tibetan DS collaterals  Shugden DalaiLama spiritual buddha Buddhism Dharma Kechara TsemRinpoche Tsemtulku Tibet pilgrimage	FAVOR	2018-05-22 17:44:58	Many monks from #DorjeShugden monastery in #China, Bang Gong #Monastery happily receiving 100 sets of #Tibetan DS collaterals.  http://www.tsemrinpoche.com/tsem-tulku-rinpoche/category/dorje-shugden …  #Shugden #DalaiLama #spiritual #buddha #Buddhism #Dharma #Kechara #TsemRinpoche #Tsemtulku #Tibet #pilgrimage #Tibetanspic.twitter.com/N7QklM5qwp
999036812294148097	dorjeshugden;tsemrinpoche;tibet	  TibetCause TheLieLama DalaiLama humanrights Tibetan bhodrangzen china JaiHind India Tibet FreeTibet Lhasa mumbai bangalore tsemrinpoche kechara yoga Tibetans bhutan nepalhttps   01	AGAINST	2018-05-22 17:18:31	.#TibetCause #TheLieLama #DalaiLama #humanrights #Tibetan #bhodrangzen #china #JaiHind #India #Tibet #FreeTibet #Lhasa #mumbai #bangalore #tsemrinpoche #kechara #yoga #Tibetans #bhutan #nepalhttps://goo.gl/6PnywP pic.twitter.com/rbIRCZrA01
999035511590223873	dorjeshugden;tsemrinpoche;tibet	tibet chinahttps   	AGAINST	2018-05-22 17:13:21	#tibet #chinahttps://twitter.com/CDT/status/999035237005840385 …
999022128077864961	dorjeshugden;tsemrinpoche;tibet	Tibet libero tibet freetibet music	AGAINST	2018-05-22 16:20:10	Tibet libero #tibet #freetibet #music… https://www.instagram.com/p/BjDNv8iA1s_/?utm_source=ig_twitter_share&igshid=10hhbiis2slkw …
999016177190948865	dorjeshugden;tsemrinpoche;tibet	More people in Tibet receiving dorjeshugden from kechara meditation compassion love people lovelife yoga newage peace travel happy	AGAINST	2018-05-22 15:56:32	More people in #Tibet receiving #dorjeshugden from #kechara  @tsemtulku  #meditation #compassion #love #people #lovelife #yoga #newage #peace #travel #happy #sunnypic.twitter.com/73t6CJCSxl
998997581660282880	dorjeshugden;tsemrinpoche;tibet	How the Tibetan Leadership Failed the Tibetan Cause by tibet tibetans tibetcause news google blog dalailama india china bbc cnn	FAVOR	2018-05-22 14:42:38	“How the Tibetan Leadership Failed the Tibetan Cause” by @matt_sinclaire https://medium.com/@matt_sinclaire/how-the-tibetan-leadership-failed-the-tibetan-cause-c23d578196f9 …  #tibet #tibetans #tibetcause #news #google #blog #dalailama #india #china #bbc  #cnn
998991568467087360	dorjeshugden;tsemrinpoche;tibet	Tsogyal Latso Saga Dawa  rainbow tibet dakini	AGAINST	2018-05-22 14:18:44	Tsogyal Latso Saga Dawa. #rainbow #tibet #dakini… https://www.instagram.com/p/BjFujsjFTQl/?utm_source=ig_twitter_share&igshid=o7oycmj6t0rk …
998989534581768192	dorjeshugden;tsemrinpoche;tibet	Don_t speak against other people_s religion for any reason DalaiLama humanrights Tibetan bhodrangzen china JaiHind India Tibet FreeTibet Lhasa mumbai bangalore tsemrinpoche kechara yoga	FAVOR	2018-05-22 14:10:40	Don't speak against other people's #religion for any reason #DalaiLama #humanrights #Tibetan #bhodrangzen #china #JaiHind #India #Tibet #FreeTibet #Lhasa #mumbai #bangalore #tsemrinpoche #kechara #yoga #Tibetanspic.twitter.com/UFCJ1BbROy
998988928723005441	dorjeshugden;tsemrinpoche;tibet	Respect is not something given but earned from consistency Tsem Rinpoche TibetCause TheLieLama DalaiLama humanrights Tibetan bhodrangzen china JaiHind India Tibet FreeTibet Lhasa mumbai bangalore tsemrinpoche kechara yoga Tibetans bhutan	FAVOR	2018-05-22 14:08:15	Respect is not something given but earned from consistency~Tsem Rinpoche #TibetCause #TheLieLama #DalaiLama #humanrights #Tibetan #bhodrangzen #china #JaiHind #India #Tibet #FreeTibet #Lhasa #mumbai #bangalore #tsemrinpoche #kechara #yoga #Tibetans #bhutan #nepalpic.twitter.com/W57fLAhbyo
998985878054649857	dorjeshugden;tsemrinpoche;tibet	shugden dorjeshugden tibetanbuddhism Tibet Tibetans ReligiousFreedom spiritual  1	AGAINST	2018-05-22 13:56:08	#shugden #dorjeshugden #tibetanbuddhism #Tibet #Tibetans  #ReligiousFreedom  #spiritual #多杰雄登 #佛教pic.twitter.com/IZYwtXaur1
998982485580001280	dorjeshugden;tsemrinpoche;tibet	    tibet freetibet	AGAINST	2018-05-22 13:42:39	@dtxgp#西藏今年以来，又接连发生藏人自焚事件，恐怖气氛弥漫藏区，引起社会普遍关注。人们在为无辜的年轻生命的丧失而感到悲伤、惋惜的同时，也不能不让人对事件的幕后操纵者、支持 ##西藏、#达赖、#抗暴、#tibet、#freetibet
998967386119143424	dorjeshugden;tsemrinpoche;tibet	    tibet freetibet	AGAINST	2018-05-22 12:42:39	达赖等以教干政，以僧干政，本就为文明社会所不允，为各国政治通例所反对。旧西藏农奴制，是世界上最为黑暗、落后、野蛮、残忍的制度之一，是早被摒弃的历史污垢。达赖所图，无非借主子们赐 ##西藏、#达赖、#抗暴、#tibet、#freetibet
998960685823418368	dorjeshugden;tsemrinpoche;tibet	8 Holy Buddhist Pilgrimage Sites  Part 2 TsemRinpoche DalaiLama Pilgrimage India tibet china Malaysia Jawa WuTaiSan buddhist Hindu KecharaForestRetreat Cambodia Thailand Nepal Bhutan Mongolia Bhodgaya Buddha Dharma Sangha	AGAINST	2018-05-22 12:16:01	8 Holy Buddhist Pilgrimage Sites – Part 2 https://shar.es/angv6F  @tsemtulku  #TsemRinpoche #DalaiLama #Pilgrimage #India #tibet #china #Malaysia #Jawa #WuTaiSan #buddhist #Hindu #KecharaForestRetreat #Cambodia #Thailand #Nepal #Bhutan #Mongolia #Bhodgaya #Buddha #Dharma #Sangha
998959919977021440	dorjeshugden;tsemrinpoche;tibet	DorjeShugden Puja performed at Kechara JB DorjeShugden bestows powerful protection   attracts wealth peace   wisdom buddha buddhism dharma buddhist sangha newage tsemrinpoche kechara tibet tibetan tibetans freetibet dalailama Malaysia	AGAINST	2018-05-22 12:12:59	#DorjeShugden #Puja #performed at #Kechara #JB #DorjeShugden bestows #powerful #protection , #attracts #wealth #peace & #wisdom @tsemtulku #buddha #buddhism #dharma #buddhist #sangha #newage #tsemrinpoche #kechara #tibet #tibetan #tibetans #freetibet #dalailama #Malaysia #Chinapic.twitter.com/kLHPBgOIMo
998952577617223681	dorjeshugden;tsemrinpoche;tibet	TsemRinpoche Buddhism Buddha meditation spiritual religion wisdom compassion spirituality meditate yoga zen quotes lifequotes qotd potd mind soul faith newage Tibet Tibetan DalaiLama positive life freedom love environment animals peace naturehttps   	AGAINST	2018-05-22 11:43:48	#TsemRinpoche #Buddhism #Buddha #meditation #spiritual #religion #wisdom #compassion #spirituality #meditate #yoga #zen #quotes #lifequotes #qotd #potd #mind #soul #faith #newage #Tibet #Tibetan #DalaiLama #positive #life #freedom #love #environment #animals #peace #naturehttps://twitter.com/Cindy_chkc/status/998852387476418560 …
998952544633212929	dorjeshugden;tsemrinpoche;tibet	TsemRinpoche Buddhism Buddha meditation spiritual religion wisdom compassion spirituality meditate yoga zen quotes lifequotes qotd potd mind soul faith newage Tibet Tibetan DalaiLama positive life freedom love environment animals peace naturehttps   	AGAINST	2018-05-22 11:43:40	#TsemRinpoche #Buddhism #Buddha #meditation #spiritual #religion #wisdom #compassion #spirituality #meditate #yoga #zen #quotes #lifequotes #qotd #potd #mind #soul #faith #newage #Tibet #Tibetan #DalaiLama #positive #life #freedom #love #environment #animals #peace #naturehttps://twitter.com/LimHanNee/status/998868383922700288 …
998952502270672897	dorjeshugden;tsemrinpoche;tibet	TsemRinpoche Buddhism Buddha meditation spiritual religion wisdom compassion spirituality meditate yoga zen quotes lifequotes qotd potd mind soul faith newage Tibet Tibetan DalaiLama positive life freedom love environment animals peace naturehttps   	AGAINST	2018-05-22 11:43:30	#TsemRinpoche #Buddhism #Buddha #meditation #spiritual #religion #wisdom #compassion #spirituality #meditate #yoga #zen #quotes #lifequotes #qotd #potd #mind #soul #faith #newage #Tibet #Tibetan #DalaiLama #positive #life #freedom #love #environment #animals #peace #naturehttps://twitter.com/tenzindolkar016/status/998804367716200449 …
998951730598440960	dorjeshugden;tsemrinpoche;tibet	travel traveltips TravelnPleasure travelingtips pilgrimage TravelBoldly Miraculous miracle blessings BlessedAndGrateful blessedwiththebest China Tibet Tibetan tibetanfreedom TibetanSociety TibetanYouth DalaiLama TsemRinpoche DorjeShugden Kechara Indiahttps   	AGAINST	2018-05-22 11:40:26	#travel #traveltips  #TravelnPleasure #travelingtips #pilgrimage #TravelBoldly #Miraculous  #miracle #blessings #BlessedAndGrateful #blessedwiththebest  #China #Tibet #Tibetan #tibetanfreedom #TibetanSociety #TibetanYouth #DalaiLama #TsemRinpoche #DorjeShugden #Kechara #Indiahttps://twitter.com/wahying/status/998928094458068992 …
998946752291049473	dorjeshugden;tsemrinpoche;tibet	Everyone loves Dorjeshugden humanity tsemtulku TibetCause TheLieLama DalaiLama humanrights mundgod Tibetan Tibetans bhodrangzen china JaiHind India Tibet FreeTibet Lhasa mumbai bangalore kechara spiritual bhutan Nepal buddha buddhism c0	AGAINST	2018-05-22 11:20:39	Everyone #loves #Dorjeshugden #humanity #tsemtulku #TibetCause #TheLieLama #DalaiLama  #humanrights  #mundgod  #Tibetan #Tibetans  #bhodrangzen  #china #JaiHind #India #Tibet  #FreeTibet #Lhasa #mumbai #bangalore #kechara #spiritual #bhutan  #Nepal  #buddha #buddhism #religiouspic.twitter.com/GO4Z41XEc0
