ID	Target	Tweet	Stance	Date	Origin
947444352053399552	jackbreuer	These propagandists masquerading as reporters are beneath contempt  JackBreuer is obviously making the _OK_ sign  just as near him another intern in making thumbs up  Thanks for making his life very difficult you evil bast rd 	AGAINST	2017-12-31 07:28:30	These propagandists masquerading as reporters are beneath contempt. #JackBreuer is obviously making the 'OK' sign, just as near him another intern in making thumbs up. Thanks for making his life very difficult you evil bast*rd. @TheWraphttps://www.yahoo.com/news/white-house-intern-denies-flashing-white-power-sign-210918812.html …
946937350927429634	jackbreuer	This JackBreuer kid can_t even follow the basic instruction to make the thumbs up sign  Doesn_t listen  YouHadOneJob	AGAINST	2017-12-29 21:53:52	This #JackBreuer kid can't even follow the basic instruction to make the thumbs up sign. Doesn't listen. #YouHadOneJob
946934318080851968	jackbreuer	Mr  JackBreuer had absolutely nothing to apologize for  It_s these dumb ass political degenerates who are acting like whiny ass children on a playground who refuse to grow up  STOP INVENTING STUPID SHIT TO WHINE   BICKER ABOUT 	AGAINST	2017-12-29 21:41:49	Mr. #JackBreuer had absolutely nothing to apologize for! It's these dumb ass #political degenerates who are acting like whiny ass children on a playground who refuse to grow up! STOP INVENTING STUPID SHIT TO WHINE & BICKER ABOUT!!https://twitter.com/dmartosko/status/946491447745957888 …
946913214327132160	jackbreuer	Let_s make this guy famous  JackBreuer	FAVOR	2017-12-29 20:17:57	@ShaunKing Let’s make this guy famous. #JackBreuer http://washingtonpress.com/2017/12/29/one-trumps-interns-just-made-white-power-sign-presidential-photo/ … #BlackTwitter #blm #racist #kkk #AltRight #ItsOkayToBeWhite #maga
946878332272021505	jackbreuer	I  3 Jack Breuer  Could_ve been me  jackbreuer	FAVOR	2017-12-29 17:59:21	I <3 Jack Breuer. Could‘ve been me. #jackbreuer
946853683458924544	jackbreuer	Notice this one I_m making back JackBreuer  	AGAINST	2017-12-29 16:21:24	Notice this one I'm making back #JackBreuer ? https://twitter.com/dennis0805a/status/946850190459326465 …
946850190459326465	jackbreuer	JackBreuer looks like a NAZI  VoteThemOut2018 PutinsPuppet MuellerTime NeedToImpeach ImpeachTrump Resist Resistanc	AGAINST	2017-12-29 16:07:31	#JackBreuer looks like a NAZI. #VoteThemOut2018 #PutinsPuppet #MuellerTime #NeedToImpeach #ImpeachTrump #Resist #Resistancehttps://twitter.com/krassenstein/status/946543228513341440 …
946790773340721153	jackbreuer	_I can_t be racist   I have a  Black friend Jewish lawyer Hispanic maid _ womp womp JackBreuer	AGAINST	2017-12-29 12:11:25	“I can’t be racist...I have a (Black friend/Jewish lawyer/Hispanic maid)” womp womp #JackBreuer https://twitter.com/esaagar/status/946774089477144576 …
946780650350063617	jackbreuer	Jack Breuer  You_re a bitch for that move  And you did it under a picture of George Washington  Before anybody defends him  He knows damn well what he was doing  jackbreuer	AGAINST	2017-12-29 11:31:12	Jack Breuer. You're a bitch for that move. And you did it under a picture of George Washington. Before anybody defends him. He knows damn well what he was doing. #jackbreuer
946752795725783040	jackbreuer	Look at this racist Jackbreuer WhiteHouse WhitePower WP Trump DrainTheSwamp Kaepernic	FAVOR	2017-12-29 09:40:30	Look at this racist #Jackbreuer #WhiteHouse #WhitePower #WP #Trump #DrainTheSwamp #Kaepernickhttps://twitter.com/tariqnasheed/status/946616281184088066 …
946608746381414400	jackbreuer	JackBreuer_s parents must be so proud 	FAVOR	2017-12-29 00:08:06	#JackBreuer's parents must be so proud. https://twitter.com/dmartosko/status/946491447745957888 …
946564535049162753	jackbreuer	Intern_s name is JackBreuer GTFOHJackBreuer NotOK WPForWhitePower GoFuckYourselfJackBreue	AGAINST	2017-12-28 21:12:26	Intern’s name is #JackBreuer #GTFOHJackBreuer #NotOK #WPForWhitePower #GoFuckYourselfJackBreuerhttps://twitter.com/thehill/status/946560915436113920 …
946496606240620544	jackbreuer	JackBreuer should be dismissed immediately  please r t	FAVOR	2017-12-28 16:42:30	#JackBreuer should be dismissed immediately. please r/t @WhiteHouse @WhiteHouseInterns https://twitter.com/sahluwal/status/946487879059902464 …
