ID	Target	Tweet	Stance	Date	Origin
999069476414017536	qanon	qanon qhttps   	AGAINST	2018-05-22 19:28:19	#qanon #qhttps://twitter.com/Judge_Knot/status/999013022969614337 …
999066554351304705	qanon	maga Q WWG1WGA	NONE	2018-05-22 19:16:42	#maga #Q #WWG1WGA https://twitter.com/vestonash/status/999064865464508419 …
999064173186371584	qanon	BREAKING IMPORTANT Tucker hardball maga pjnet tcot PressSec QAnon    	AGAINST	2018-05-22 19:07:15	#BREAKING-IMPORTANT @SeanHannity #Tucker #hardball #maga #pjnet #tcot #PressSec @PaulManafort #QAnon @redeyeradionethttps://twitter.com/marklevinshow/status/999063118947987456 …
999064005619707905	qanon	maga covfefe sethrich gitmobama greatawakening wethepeople wwg1wga tarmacvideo makeitrain RELEASETHETEXTS unredacted treason MOAB Qanon internetbillofrights 99	AGAINST	2018-05-22 19:06:35	#maga #covfefe #sethrich #gitmobama #greatawakening #wethepeople #wwg1wga #tarmacvideo #makeitrain #RELEASETHETEXTS #unredacted #treason #MOAB #Qanon #internetbillofrights #WorldGothDaypic.twitter.com/k8pfm55M99
999062888634499073	qanon	wwg1wga	NONE	2018-05-22 19:02:08	#wwg1wga
999062409917714432	qanon	maga kag trumptrain americafirst qanon deplorables republicans gop tcothttps   	AGAINST	2018-05-22 19:00:14	#maga #kag #trumptrain #americafirst #qanon #deplorables #republicans #gop #tcothttps://twitter.com/WalshFreedom/status/998578903269695488 …
999057587965378561	qanon	Its working   Qanon thestormhasarrived TrustThePlanhttps   	AGAINST	2018-05-22 18:41:05	It’s working!!  #Qanon #thestormhasarrived  #TrustThePlanhttps://twitter.com/john_kissmybot/status/999040780235890688 …
999056981141999616	qanon	PRETTY MUCH SUMS UP THE STORY   MAGA QANON TRUMP NEWS BREAKING BREAKINGNEWS AMWRITINGROMANCE AMWRITINGMYSTERY AMREADING amwritingscifi amwritingSpynovel	AGAINST	2018-05-22 18:38:40	PRETTY MUCH SUMS UP THE STORY ! #MAGA #QANON #TRUMP #NEWS #BREAKING #BREAKINGNEWS #AMWRITINGROMANCE #AMWRITINGMYSTERY #AMREADING #amwritingscifi  #amwritingSpynovel https://twitter.com/johncardillo/status/999055282041999361 …
999055737190936576	qanon	MAGA tcot ccot DrainTheSwamp QAnon Trumpville Truth Military 1A 2A 10A Constitution Politics VoterFraud ElectionFraud California Gov CA MCGA CAGOPhttps   	AGAINST	2018-05-22 18:33:43	@POTUS @realDonaldTrump #MAGA #tcot #ccot #DrainTheSwamp #QAnon #Trumpville #Truth @RealJamesWoods @RealCandaceO @realMAGASteve @Real_PeachyKeen @RealDrGina @DiamondAndSilk #Military #1A #2A #10A #Constitution #Politics #VoterFraud #ElectionFraud #California #Gov #CA #MCGA #CAGOPhttps://twitter.com/ScottPresler/status/998910960168513536 …
999055508471414792	qanon	MAGA draintheswamp DeepState coup FBICorruption    	AGAINST	2018-05-22 18:32:49	#MAGA #draintheswamp #DeepState @CIACorruption #coup #FBICorruption @JohnBrennan @americaturnrite @QBDAD @WarpedWillie @KimWithTheShoes @MMMAGA9 @matthewn693 @Katie426_ @NevadaJack2 @CiaraDuffy84 @ciarokee @ChicagosFines19 @Dab7One @Dannoacton @NightSKY4409 @Nigel_Faragehttps://twitter.com/joshdcaplan/status/999008471323377664 …
999053771006271489	qanon	RT   RT   Ranty Smashes The Globe Again With Flat Earth Evidence flatearth qanon thestorm pedogate researchflatearth fepe feoffensive flatpower feunityhttps   	FAVOR	2018-05-22 18:25:55	#RT @FlatEarthKyle: RT @TheDailyPlane: Ranty Smashes The Globe Again With Flat Earth Evidence #flatearth #qanon #thestorm #pedogate #researchflatearth #fepe #feoffensive #flatpower #feunityhttps://www.thedailyplane.com/ranty-smashes-the-globe-again-with-flat-earth-evidence/ …
999053770855190534	qanon	Paul Ryan supports Justice Department IG probe WWG1WGA TheSTORM Qanon MAGA KAG    	FAVOR	2018-05-22 18:25:55	Paul Ryan supports Justice Department IG probe #WWG1WGA  #TheSTORM #Qanon #MAGA #KAG @POTUS @RealDonaldTrumphttps://cnn.it/2IFKSqZ 
999052942035439621	qanon	treason wwg1wga Qanon	AGAINST	2018-05-22 18:22:37	#treason #wwg1wga #Qanon #MAGA2020pic.twitter.com/V1iyQ1jXSD
