ID	Target	Tweet	Stance	Date	Origin
999077434401181696	santafe	Datos actuales en SantaFeBarrio Sgto  Cabral T  13 2CH  68 ST  13 2CP  1018 8hpaLluvia hoy  0 0mm	FAVOR	2018-05-22 19:59:56	Datos actuales en #SantaFeBarrio Sgto. Cabral:T: 13.2°CH: 68%ST: 13.2°CP: 1018.8hpaLluvia hoy: 0.0mm
999075294098190338	santafe	Quand le Boucher de Gaza  menace  encore la France d_un FalseFlag   comme en Aout  cont 	AGAINST	2018-05-22 19:51:26	"Quand le Boucher de Gaza ""menace"" encore la France d'un #FalseFlag ( comme en Aout (cont) http://tl.gd/noebrf "
999074331660570624	santafe	Gran Convocatoria Hoy SantaFe Los derechos de los Trabajadores se enriquecen en la lucha y con TrabajoDigno  	AGAINST	2018-05-22 19:47:37	Gran Convocatoria #Hoy #SantaFe @varettojavier @JulioGenesini @JorgeSappiaUCR Los derechos de los Trabajadores se enriquecen en la lucha y con #TrabajoDigno @otrnacional @ConvencionUCRpic.twitter.com/rwCfgVPNhK
999073047670861827	santafe	Alguna buena propuesta  medidas para evitar otra calle1y2 y promover el modelo del parque para prados de la montaa y alameda pte  Como vamos a manejar el ambulantaje fuera de la estacin santafe del treninterurbano  porque no esta ahi  	AGAINST	2018-05-22 19:42:31	Alguna buena propuesta? medidas para evitar otra #calle1y2 y promover el modelo del parque @mexicanaparque para prados de la montaña y alameda pte? Como vamos a manejar el ambulantaje fuera de la estación #santafe del #treninterurbano ?porque no esta ahi @LaydaSansores ?
999070917329408000	santafe	Transfemicidio en SantaFe	AGAINST	2018-05-22 19:34:03	#Transfemicidio en #SantaFe http://www.b2s.pm/JqeSq9 
999069786490523650	santafe	Ahora en el Foro por una Constituyente Participativa en hablamos sobre las posibilidades de una reforma de la Constitucin en SantaFe	AGAINST	2018-05-22 19:29:33	#Ahora en el Foro por una Constituyente Participativa en @DerechoUNR hablamos sobre las posibilidades de una reforma de la Constitución en #SantaFe pic.twitter.com/4PKhq5NeLl
999069151674036224	santafe	Thor is No Elf   SilentExecutioner HAMMER StableGenius es TrumpsArmy SaveTheRepublic AGSessions Unchained QAnon	AGAINST	2018-05-22 19:27:02	“Thor” is No Elf ! #SilentExecutioner #HAMMER #StableGenius-es #TrumpsArmy #SaveTheRepublic #AGSessions #Unchained #QAnon pic.twitter.com/53nB0uWejN
999068691932237824	santafe	SantaFe   Taos Fine Art Photographyhttp   Charles Muhle pixels com	AGAINST	2018-05-22 19:25:12	#SantaFe - #Taos #Fine #Art #Photographyhttp://Charles-Muhle.pixels.com   https://fineartamerica.com !https://fineartamerica.com/featured/yucca-and-blue-adobe-charles-muhle.html …
999067273838190592	santafe	Hoy SantaFe  No tenemos que demonizar al sindicalismo y seguir defendiendo los derechos de los Trabajadores que son fruto de las luchas gremiales   D	AGAINST	2018-05-22 19:19:34	"#Hoy #SantaFe ""No tenemos que demonizar al sindicalismo y seguir defendiendo los derechos de los Trabajadores que son fruto de las luchas gremiales"" @varettojavier @otrnacional @JorgeSappiaUCRpic.twitter.com/oaA2N6CiAD"
999066876213977089	santafe	Armani tiene menos salida q la ciudad de lasrosas santafe	AGAINST	2018-05-22 19:17:59	Armani tiene menos salida q la ciudad de #lasrosas #santafe 
999066242291044354	santafe	SantaFe Cordoba y juntos en los temas estrategicos para ayudar en el desarrollo sustentable de la region pampeana y el pais  un placer compartir panel c uds en hoy     	FAVOR	2018-05-22 19:15:28	#SantaFe #Cordoba y @BAProvincia juntos en los temas estrategicos para ayudar en el desarrollo sustentable de la region pampeana y el pais; un placer compartir panel c uds en @MAIZYSORGO hoy; @AliciaCiciliani @SergioBussoOK; @AgroindustriaBA @mariuvidalpic.twitter.com/vaLWNMsaxi
999063607454281728	santafe	Poltica    Estamos tirando del mismo carro todos juntos para sacar adelante a SantaFe 	AGAINST	2018-05-22 19:05:00	" #Política @PatoBullrich: ""Estamos tirando del mismo carro todos juntos para sacar adelante a #SantaFe"" https://bit.ly/2kfuWwI pic.twitter.com/mAaUTGGrwI"
999062918225424384	santafe	Hoy Presentes Conferencia La Reforma Laboral y el Futuro de los Trabajadores SantaFe  C8	FAVOR	2018-05-22 19:02:16	#Hoy #Presentes Conferencia La Reforma Laboral y el Futuro de los Trabajadores #SantaFe @JulioGenesini @JorgeSappiaUCR @varettojavier @otrnacionalpic.twitter.com/pWi0rDTpC8
999062580307152896	santafe	Datos actuales en SantaFeBarrio Colastin Norte T  8 6CH  90 ST  8 6CP  1018 7hpaLluvia hoy  0 0mm	AGAINST	2018-05-22 19:00:55	Datos actuales en #SantaFeBarrio Colastiné Norte:T: 8.6°CH: 90%ST: 8.6°CP: 1018.7hpaLluvia hoy: 0.0mm
