ID	Target	Tweet	Stance	Date	Origin
999075634268655616	tibetan;dalailama;china;tibet	This seems to be those who claim they love DalaiLama_s motto lately  Some of them even consider themselves Buddhist  I did not know Buddha taught us to   hate  India Taiwan Tibet Tibetan Asia Potala Lhasa Dharamshala Delhihttps   	AGAINST	2018-05-22 19:52:47	"This seems to be those who claim they love #DalaiLama's motto lately. Some of them even consider themselves #Buddhist. I did not know #Buddha taught us to ""#hate""  http://bit.ly/hateutoday    #India #Taiwan #Tibet #Tibetan #Asia #Potala #Lhasa #Dharamshala #Delhihttps://twitter.com/Joyk999/status/998775154015522816 …"
999075255523135488	tibetan;dalailama;china;tibet	Glad to hear the action legend is doing well JetLi	NONE	2018-05-22 19:51:17	Glad to hear the action legend is doing well #JetLi https://twitter.com/enews/status/998937874665037824 …
999073436231184385	tibetan;dalailama;china;tibet	Photo of ailing JetLi is breaking the internet_s heart [Video]	AGAINST	2018-05-22 19:44:03	Photo of ailing #JetLi is breaking the internet's heart [Video] https://www.yahoo.com/entertainment/new-photo-jet-lis-physical-deterioration-breaking-internets-heart-153204965.html …
999072905651806213	tibetan;dalailama;china;tibet	Prayers for JetLi	NONE	2018-05-22 19:41:57	Prayers for #JetLi
999071125358309376	tibetan;dalailama;china;tibet	100 sets of our DorjeShugden photo prints and booklets arrived in Bang Gong Monastery  China  Many happymonks  happymonk dsorg kechara tsemtulku tibet tibetan 9	FAVOR	2018-05-22 19:34:52	100 sets of our #DorjeShugden photo prints and booklets arrived in Bang Gong #Monastery, #China. Many #happymonks!  #happymonk #dsorg #kechara #tsemtulku @tsemtulku #tibet #tibetan #buddhismpic.twitter.com/D4a3dDtvg9
999068978185109510	tibetan;dalailama;china;tibet	Prayers for ya JetLi	AGAINST	2018-05-22 19:26:20	Prayers for ya #JetLi https://twitter.com/danawhite/status/998688362222505984 …
999067655528173569	tibetan;dalailama;china;tibet	RT   I am a fan of Jet Li  He is battling a thyroid disorder according to   Get well soon JetLi	NONE	2018-05-22 19:21:05	 RT @danawhite: I am a fan of Jet Li. He is battling a thyroid disorder according to @tmz. Get well soon #JetLi  pic.twitter.com/dEdVcosrXf
999059144668725248	tibetan;dalailama;china;tibet	Chinese passports are becoming more powerful  More countries are opening their doors to the Chinese people and their support  Tibetans China Tibet	AGAINST	2018-05-22 18:47:16	Chinese passports are becoming more powerful! More countries are opening their doors to the Chinese people and their support.https://goo.gl/Savs93  #Tibetans #China #Tibet
999059051383214080	tibetan;dalailama;china;tibet	Great news  China officially supports the propagation of Dorje Shugden  More people will benefit from this sacred practice now  tsemtulku China Tibet	AGAINST	2018-05-22 18:46:54	Great news! China officially supports the propagation of Dorje Shugden! More people will benefit from this sacred practice now.https://goo.gl/JLL5Lp  #tsemtulku #China #Tibet
999058669366120449	tibetan;dalailama;china;tibet	Omg He looks so differmt hope JetLi gets well soon romeomustdie aaliyahhttps   	NONE	2018-05-22 18:45:23	Omg He looks so differmt hope #JetLi gets well soon #romeomustdie #aaliyahhttps://twitter.com/danawhite/status/998688362222505984 …
999058615574003713	tibetan;dalailama;china;tibet	  spams   sends hateful imagery on Twitter daily  please take action against this abusive account  Tibet Cybersecurity CyberAttack discrimination	FAVOR	2018-05-22 18:45:10	.@TibetPeople spams & sends hateful imagery on Twitter daily. @Twitter @TwitterSupport please take action against this abusive account. #Tibet #Cybersecurity #CyberAttack #discrimination #Harassmentpic.twitter.com/AIJhwRcvdN
