ID	Target	Tweet	Stance	Date	Origin
999076445115822082	maga;wwg1wga;qanon	The Flood Is Coming  CNN FBI Conspiracies  QAnon Bombshells  DS Out of    via	AGAINST	2018-05-22 19:56:01	The Flood Is Coming: CNN/FBI Conspiracies, #QAnon Bombshells, #DS Out of... https://youtu.be/i82PgpwDhbI  via @YouTube
999075751419957248	maga;wwg1wga;qanon	Well said qanon	AGAINST	2018-05-22 19:53:15	Well said @CharlieDaniels #qanon https://twitter.com/CharlieDaniels/status/999040305310633985 …
999075508984995840	maga;wwg1wga;qanon	LIVE Now   President Donald Trump gives VITAL Speech at Gala Event qanon QanonPosts Qanon8chan QAnonPatriots via	FAVOR	2018-05-22 19:52:17	LIVE Now : President Donald Trump gives VITAL Speech at Gala Event  #qanon #QanonPosts  #Qanon8chan #QAnonPatriots https://youtu.be/w7Dm4sHmV_4  via @YouTube
999075414000615424	maga;wwg1wga;qanon	MAGA Patriot Qanon WeThePeople TheStormIsHere GodIsInCharge JesusLives Free2Think VoteRed WWG1WGA RedWave2018   NEW Q POSTS 5 22 18  	AGAINST	2018-05-22 19:51:55	#MAGA #Patriot #Qanon #WeThePeople #TheStormIsHere #GodIsInCharge #JesusLives #Free2Think #VoteRed #WWG1WGA   #RedWave2018 **NEW Q POSTS 5/22/18**pic.twitter.com/AsgdDxWjY6
999075412654338049	maga;wwg1wga;qanon	The Flood Is Coming  CNN FBI Conspiracies  QAnon Bombshells  DS Out of    via	AGAINST	2018-05-22 19:51:54	The Flood Is Coming: CNN/FBI Conspiracies, #QAnon Bombshells, #DS Out of... https://youtu.be/i82PgpwDhbI  via @YouTube
999075352826834952	maga;wwg1wga;qanon	9  Read his two tweets     massive happening QAnon Qanon8chan QArmy	AGAINST	2018-05-22 19:51:40	9) Read his two tweets.... massive happening https://twitter.com/RepDeSantis/status/998968792876187648?s=19 …  #QAnon #Qanon8chan #QArmy
999075315027791872	maga;wwg1wga;qanon	Watch your 6 qanon wwg1wga	FAVOR	2018-05-22 19:51:31	Watch your 6  #qanon #wwg1wga #staysafepic.twitter.com/WY04qOP0g4
999073719397048320	maga;wwg1wga;qanon	GreatAwakening Now tracking HUMANTRAFFICKING arrests   Pic 14 38 17th April 2018 USA TheStorm  SHOWN       WOW     GreatAwakeningWORLDWIDE QAnon FollowTheWhiteRabbit Pizzagate	AGAINST	2018-05-22 19:45:11	#GreatAwakening Now tracking #HUMANTRAFFICKING arrests!! http://human.globalincidentmap.com  Pic @ 14.38 17th April 2018 USA #TheStorm *SHOWN*!!!!! WOW!!!!  #GreatAwakeningWORLDWIDE  #QAnon #FollowTheWhiteRabbit #Pizzagate #Pedogatepic.twitter.com/jsd5dq4YwW
999073630788059137	maga;wwg1wga;qanon	McCabe Strzok PageIG REPORT   What_s NOT IN IT  Breaking NEWS TuesdayThoughts QAnon MAGA PatriotsEffectingChange	AGAINST	2018-05-22 19:44:50	#McCabe #Strzok #PageIG REPORT...What's NOT IN IT.https://youtu.be/Qff444Y6i4U   #Breaking #NEWS #TuesdayThoughts #QAnon #MAGA #PatriotsEffectingChange
999072627586199552	maga;wwg1wga;qanon	8  Unity not division    DECLAS_   declassification of important documents  Qanon8chan QAnon	AGAINST	2018-05-22 19:40:50	8) Unity not division... DECLAS_ = declassification of important documents? http://www.foxnews.com/politics/2018/05/22/fbi-doj-to-brief-lawmakers-on-handling-russia-probe-on-thursday.html …  #Qanon8chan #QAnon #QArmypic.twitter.com/FH05bVOCza
999072557616771072	maga;wwg1wga;qanon	5 22 18 IT_S HAPPENING    QANON WWG1WGA via	FAVOR	2018-05-22 19:40:34	5.22.18 IT'S HAPPENING... #QANON #WWG1WGA https://youtu.be/et3_L_3oFSE  via @YouTube
999072491069956098	maga;wwg1wga;qanon	QAnon Eed   MUST SEE via	AGAINST	2018-05-22 19:40:18	#QAnon Exposed - MUST SEE https://youtu.be/MCFFGvtBuyo  via @YouTube
999072078270812160	maga;wwg1wga;qanon	Woohoo    Bring it on     wwg1wga	FAVOR	2018-05-22 19:38:39	Woohoo!!!  Bring it on!!!!  #wwg1wga https://twitter.com/SecOfState70/status/997209189058523137 …
999071933605072896	maga;wwg1wga;qanon	MAGA TheStorm QAnon Trump Won_t Win   Part 2 via	AGAINST	2018-05-22 19:38:05	#MAGA #TheStorm #QAnon Trump Won't Win - Part 2 https://youtu.be/WGPRwbi5iA0  via @YouTube
999071631212498945	maga;wwg1wga;qanon	QAnon Eed   MUST SEE via	AGAINST	2018-05-22 19:36:53	#QAnon Exposed - MUST SEE https://youtu.be/MCFFGvtBuyo  via @YouTube
999071619497639937	maga;wwg1wga;qanon	The Flood Is Coming  CNN FBI Conspiracies  QAnon Bombshells  DS Out of    via	AGAINST	2018-05-22 19:36:50	The Flood Is Coming: CNN/FBI Conspiracies, #QAnon Bombshells, #DS Out of... https://youtu.be/i82PgpwDhbI  via @YouTube
999071606541451264	maga;wwg1wga;qanon	and ALL delusionals who_ve had a tempertantrum about qanon     rekt maga trustpotus trusttheplan greatawakening patriotsfight	AGAINST	2018-05-22 19:36:47	@jerome_corsi @antischool_ftw and ALL #delusionals who've had a #tempertantrum about #qanon https://qposts.online/post/1438  ... #rekt  #maga #trustpotus #trusttheplan #greatawakening #patriotsfight
999071585070931968	maga;wwg1wga;qanon	QAnon Eed   MUST SEE via	AGAINST	2018-05-22 19:36:42	#QAnon Exposed - MUST SEE https://youtu.be/MCFFGvtBuyo  via @YouTube
