ID	Target	Tweet	Stance	Date	Origin
999067388048965632	jetli	JetLi est enfermo segn esta noticia  GetWellSoon	FAVOR	2018-05-22 19:20:01	#JetLi está #enfermo según esta noticia. #GetWellSoon https://twitter.com/infobaeamerica/status/999064865833537538 …
999063622105161728	jetli	Li que o agora irreconhecvel JetLi est com alguns problemas de sade  Fs se assustaram com a nova aparncia dele  Jet tem 55 anos  Faz tempo que no faz um filme  Sade e sorte pra ele  9	AGAINST	2018-05-22 19:05:03	Li que o agora irreconhecível #JetLi está com alguns problemas de saúde. Fãs se assustaram com a nova aparência dele. Jet tem 55 anos. Faz tempo que não faz um filme. Saúde e sorte pra ele. pic.twitter.com/M7Uc5JkXs9
999050679082782720	jetli	PorSiTeLoPerdiste JetLi se muestra frgil y enfermo  fotografa ha preocupado a sus fans	FAVOR	2018-05-22 18:13:38	#PorSiTeLoPerdiste #JetLi se muestra frágil y enfermo, fotografía ha preocupado a sus fans   https://bit.ly/2J2v9RS pic.twitter.com/n2BFHVeI5T
999049630045351937	jetli	Me da mucha tristeza ver a Jet Li as    Alguien que hizo mucha pelculas que me entretuvieron y emocionaron   En especial Fearless    Dios quiera y algn da se recupere GetWellSoon JetLi	AGAINST	2018-05-22 18:09:27	Me da mucha tristeza ver a Jet Li así... Alguien que hizo mucha películas que me entretuvieron y emocionaron.. En especial Fearless... Dios quiera y algún día se recupere #GetWellSoon #JetLi pic.twitter.com/6cljZ5mQIB
999047266169245702	jetli	Foto de Jet Li genera preocupacin sobre su estado de salud  twitter jetli	AGAINST	2018-05-22 18:00:04	Foto de Jet Li genera preocupación sobre su estado de salud ► http://tinyurl.com/yb7uxgcn  #twitter #jetli
999047215564906497	jetli	Bodhisattva Tara  cuyo nombre significa Estrella o Pupila del Ojo  es una de las deidades ms veneradas en el Tibet y Nepal  Puede ser apreciada en la eicin Budismo en Asa  Arte y devocin  en el del   Les invito a recorrerla 	NONE	2018-05-22 17:59:52	Bodhisattva Tara, cuyo nombre significa “Estrella o Pupila del Ojo”, es una de las deidades más veneradas en el #Tibet y Nepal. Puede ser apreciada en la #exposición “Budismo en #Asía, #Arte y devoción”, en el @MuseoCulturas del @INAHmx. Les invito a recorrerla. #expopic.twitter.com/qoEPFr7wPg
999039038165258240	jetli	Un peu lasse des gens d_ici  suis monte me nicher l haut dans les hauteurs   le calme sage du Tibet Que l_on ne me dniche plus  	AGAINST	2018-05-22 17:27:22	Un peu lasse des gens d'ici, suis montée me nicher là-haut dans les hauteurs & le calme sage  du #Tibet.Que l'on ne me déniche plus !
999023686685425664	jetli	HO PUTAINNNNNNNNNNN l_article sur JetLi     C_est un acteur que j_adore quoi et il est mon prfr en art martiaux  	AGAINST	2018-05-22 16:26:22	HO PUTAINNNNNNNNNNN l'article sur #JetLi ... C'est un acteur que j'adore quoi et il est mon préféré en art martiaux.. 
999022567758487553	jetli	La rumeur autour de cette photo de JetLi m_a quelque peu fait flipper   confirmer mais a priori il irait mieux que ce que laisse paratre l_image 	FAVOR	2018-05-22 16:21:55	La rumeur autour de cette photo de #JetLi m'a quelque peu fait flipper. À confirmer mais a priori il irait mieux que ce que laisse paraître l'image. pic.twitter.com/QV38hULjoX
999016831112433664	jetli	Le Kadampa culte est insidieux  ils spar copains et les proches  Ils abusent des membres  les ruiner financirement et ils nuisent  la cause tibtaine  Rangzen Tibetans Tibet DalaiLama	AGAINST	2018-05-22 15:59:08	Le #Kadampa culte est insidieux, ils séparé copains et les proches. Ils abusent des membres, les ruiner financièrement et ils nuisent à la cause tibétaine.  #Rangzen #Tibetans #Tibet #DalaiLama #HumanRightspic.twitter.com/pNtYpjNF8A
