ID	Target	Tweet	Stance	Date	Origin
954405635860332544	new;gabapentin	The capsaicin 8  patch Qutenza may be more effective than pregabalin in reducing the intensity and area of dynamic mechanical allodynia	AGAINST	2018-01-19 12:30:10	The #capsaicin 8% patch #Qutenza may be more effective than #pregabalin in reducing the intensity and area of dynamic mechanical #allodynia.http://bit.ly/2FLk2IO
954376677441900546	new;gabapentin	8 114 doses of gabapentin missing from correctional facility in December  The drug is often abused in prisons  via	AGAINST	2018-01-19 10:35:06	8,114 doses of #gabapentin missing from correctional facility in December. The drug is often abused in prisons. via @indystarhttps://www.indystar.com/story/news/crime/2018/01/17/8-000-doses-frequently-abused-pain-drug-missing-indiana-prison/1028314001/ …
954111394399637504	new;gabapentin	72 hours of perioperative gabapentin use may promote opioid cessation after surgery and decrease the duration of postoperative opioiduse 	FAVOR	2018-01-18 17:00:57	72 hours of perioperative #gabapentin use may promote #opioid cessation after surgery and decrease the duration of postoperative #opioiduse. http://ja.ma/2mFBnds #VisualAbstractpic.twitter.com/9HbzON7N3L
954084049907306497	new;gabapentin	Gabapentin administered pre  and postoperatively may reduce the time to postoperative opioid cessation compared with placebo 	FAVOR	2018-01-18 15:12:18	#Gabapentin administered pre- and postoperatively may reduce the time to postoperative #opioid cessation compared with placebo. @JAMASurgeryhttp://ow.ly/V7lM30hRKm3
953658336947425280	new;gabapentin	The capsaicin 8  patch Qutenza may be more effective than pregabalin in reducing the intensity and area of dynamic mechanical allodynia	AGAINST	2018-01-17 11:00:40	The #capsaicin 8% patch #Qutenza may be more effective than #pregabalin in reducing the intensity and area of dynamic mechanical #allodynia.http://bit.ly/2FLk2IO
953417123950362625	new;gabapentin	Study pinpoints key mechanism in brain development  raising questions about use of antiseizure drug Gabapentin Neurontin	FAVOR	2018-01-16 19:02:10	Study pinpoints key mechanism in brain development, raising questions about use of #antiseizure #drug #Gabapentin #Neurontin http://med.stanford.edu/news/all-news/2009/10/study-pinpoints-key-mechanism-in-brain-development-raising-questions-about-use-of-antiseizure-drug.html …
953416583313059841	new;gabapentin	72 hours of perioperative gabapentin use may promote opioid cessation after surgery and decrease the duration of postoperative opioiduse 	FAVOR	2018-01-16 19:00:01	72 hours of perioperative #gabapentin use may promote #opioid cessation after surgery and decrease the duration of postoperative #opioiduse. http://ja.ma/2mf6aNK #VisualAbstractpic.twitter.com/thiQE4P3gV
953389677276549120	new;gabapentin	The capsaicin 8  patch Qutenza may be more effective than pregabalin in reducing the intensity and area of dynamic mechanical allodynia 	AGAINST	2018-01-16 17:13:06	The #capsaicin 8% patch #Qutenza may be more effective than #pregabalin in reducing the intensity and area of dynamic mechanical #allodynia. http://bit.ly/2FLk2IO
952672942441291776	new;gabapentin	RT   72 hours of perioperative gabapentin use may promote opioid cessation after surgery and decrease the duration of postoperative opioiduse 	FAVOR	2018-01-14 17:45:03	RT @JAMASurgery: 72 hours of perioperative #gabapentin use may promote #opioid cessation after surgery and decrease the duration of postoperative #opioiduse. http://ja.ma/2meuShu #VisualAbstractpic.twitter.com/ypXoWrBdYz
952588822797340675	new;gabapentin	Pregabalin Generic provides the comprehensive guide and a list of 101 possible   adverse side effects including long term and short term side effects of Lyrica Pregabalin SideEffect	AGAINST	2018-01-14 12:10:48	#Pregabalin #Generic provides the comprehensive guide and a list of 101 possible & #adverse side #effects including long term and short term side effects of #Lyrica #Pregabalin #SideEffectshttp://pregabalingeneric.com/pregabalin-side-effects-long-term …
952344516698296320	new;gabapentin	72 hours of perioperative gabapentin use may promote opioid cessation after surgery and decrease the duration of postoperative opioiduse 	FAVOR	2018-01-13 20:00:01	72 hours of perioperative #gabapentin use may promote #opioid cessation after surgery and decrease the duration of postoperative #opioiduse. http://ja.ma/2meuShu #VisualAbstractpic.twitter.com/Q22omWJdim
952274161245786112	new;gabapentin	AUD comorbidity psychiatricdisorders pharmacotherapies naltrene acamprosate topiramate gabapentin disulfiram CAGEQuestionnaire AUDTC personcentered counseling wellness 12step APA recommends pharmacotherapies to treat AUD	AGAINST	2018-01-13 15:20:27	@APAPsychiatric #AUD #comorbidity #psychiatricdisorders #pharmacotherapies #naltrexone #acamprosate #topiramate #gabapentin #disulfiram #CAGEQuestionnaire #AUDTC #personcentered #counseling #wellness #12step APA recommends pharmacotherapies to treat AUD.https://www.medscape.com/viewarticle/891105?src=wnl_mdplsnews_180112_mscpedit_wir&uac=172006AT&impID=1531725&faf=1 …
951737765850419200	new;gabapentin	Intentional drug overdose involving pregabalin and gabapentin  findings from the National Self Harm Registry Ireland  2007 2015 	AGAINST	2018-01-12 03:49:00	Intentional drug overdose involving #pregabalin and #gabapentin: findings from the National Self-Harm Registry Ireland, 2007-2015. https://buff.ly/2DmeRyc
951554370113540096	new;gabapentin	NEW  People in early recovery may have lots of discomfort  but medication isn_t always the best answer   Gabapentin 	AGAINST	2018-01-11 15:40:15	"NEW! People in early recovery may have lots of discomfort, but medication isn't always the best answer "" #Gabapentin"" http://ow.ly/DJHH30hDacs"
951251123293257728	new;gabapentin	NEW    Gabapentin  People in early recovery may have lots of discomfort  but medication isn_t always the best answer	AGAINST	2018-01-10 19:35:15	"NEW! "" #Gabapentin"" People in early recovery may have lots of discomfort, but medication isn't always the best answer http://ow.ly/DWOT30hDa4G"
951160522908553217	new;gabapentin	NEW  People in early recovery may have lots of discomfort  but medication isn_t always the best answer   Gabapentin 	AGAINST	2018-01-10 13:35:15	"NEW! People in early recovery may have lots of discomfort, but medication isn't always the best answer "" #Gabapentin"" http://ow.ly/28PC30hDa4v"
950908465173663744	new;gabapentin	Neurontin  Buy Cheap Antibiotics Online   Gabapentin tablet   	AGAINST	2018-01-09 20:53:39	#Neurontin: Buy Cheap Antibiotics Online - Gabapentin tablet => http://cheapantibiotic.com/l/g18/aaj
950886829192073217	new;gabapentin	Neurontin prescriptions surge amid opioid crisis	FAVOR	2018-01-09 19:27:41	#Neurontin prescriptions surge amid opioid crisis http://www.businessinsider.com/r-neurontin-prescriptions-surge-amid-opioid-crisis-2018-1 … via @
950866073758420992	new;gabapentin	NEW  People in early recovery may have lots of discomfort  but medication isn_t always the best answer   Gabapentin 	AGAINST	2018-01-09 18:05:12	"NEW! People in early recovery may have lots of discomfort, but medication isn't always the best answer "" #Gabapentin"" http://ow.ly/XWny30hD9Za"
950774596806037506	new;gabapentin	NEW    Gabapentin  People in early recovery may have lots of discomfort  but medication isn_t always the best answer	AGAINST	2018-01-09 12:01:43	"NEW! "" #Gabapentin"" People in early recovery may have lots of discomfort, but medication isn't always the best answer http://ow.ly/wnmr30hD9Z2"
950488602001182720	new;gabapentin	NEW    Gabapentin  People in early recovery may have lots of discomfort  but medication isn_t always the best answer	AGAINST	2018-01-08 17:05:16	"NEW! "" #Gabapentin"" People in early recovery may have lots of discomfort, but medication isn't always the best answer http://ow.ly/4kFb30hD9SY"
950396864980975616	new;gabapentin	NEW  People in early recovery may have lots of discomfort  but medication isn_t always the best answer   Gabapentin 	AGAINST	2018-01-08 11:00:44	"NEW! People in early recovery may have lots of discomfort, but medication isn't always the best answer "" #Gabapentin"" http://ow.ly/RAaL30hD9SK"
950367773795979265	new;gabapentin	Gabapentin  Neurontin  and pregabalin  Lyrica  use has tripled in the U S  The medications are sometimes being prescribed as alternatives to opioids  via	AGAINST	2018-01-08 09:05:08	#Gabapentin (Neurontin) and #pregabalin (Lyrica) use has tripled in the U.S. The medications are sometimes being prescribed as alternatives to opioids, via @PainNewsNetwork https://www.painnewsnetwork.org/stories/2018/1/2/lyrica-and-neurontin-use-triples … See also: #gabapentinoid Use, 2002-2015 @JAMA_current : https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2666788 …pic.twitter.com/f3dcTCsygF
950000806580793345	new;gabapentin	Pregabalin Generic provides the comprehensive guide and a list of 101 possible   adverse side effects including long term and short term side effects of Lyrica Pregabalin SideEffect	AGAINST	2018-01-07 08:46:57	Pregabalin Generic provides the comprehensive guide and a list of 101 possible & adverse side effects including long term and short term side effects of #Lyrica #Pregabalin #SideEffectshttp://pregabalingeneric.com/pregabalin-side-effects-long-term/ …
949915473444995072	new;gabapentin	Bath woman died after taking _new Valium_ Pregabalin   Lyrica   inquest hear	FAVOR	2018-01-07 03:07:52	Bath woman died after taking 'new Valium' #Pregabalin ( #Lyrica), inquest hearshttp://www.bathchronicle.co.uk/news/bath-news/bath-woman-zoe-northway-died-719402#ICID=sharebar_twitter …
949528363462471681	new;gabapentin	Neurontin proven marketed fraudulently   causes suicides and virtually useless  correct 	AGAINST	2018-01-06 01:29:37	#Neurontin proven marketed fraudulently , causes suicides and virtually useless, correct? https://twitter.com/charlesornstein/status/949481383965216769 …
949385481749520384	new;gabapentin	Gabapentin Neurontin Street Value  Lyrica Pregablin has a higher street	FAVOR	2018-01-05 16:01:52	#Gabapentin #Neurontin Street Value. #Lyrica #Pregablin has a higher street valuepic.twitter.com/Q7oDC9EJPX
948991378066956288	new;gabapentin	Neurontin prescriptions surge amid opioid crisis	FAVOR	2018-01-04 13:55:50	#Neurontin prescriptions surge amid #opioid crisis https://reut.rs/2Ar842U #Lyrica
948932265890938881	new;gabapentin	72 hours of perioperative gabapentin use may promote opioid cessation after surgery and decrease the duration of postoperative opioiduse 	FAVOR	2018-01-04 10:00:57	72 hours of perioperative #gabapentin use may promote #opioid cessation after surgery and decrease the duration of postoperative #opioiduse. http://ja.ma/2lJGeJV #VisualAbstractpic.twitter.com/fjbeovFJRU
948663037682216962	new;gabapentin	Gabapentin given before laparoscopic sleeve gastrectomy reduces postoperative oxycodone consumption in obese patients   Another paper showing perioperative Gabapentin decreasing postoperative Opioid needs	AGAINST	2018-01-03 16:11:08	Gabapentin given before laparoscopic sleeve gastrectomy reduces postoperative oxycodone consumption in obese patients - Another paper showing #perioperative #Gabapentin decreasing #postoperative #Opioid needs https://www.minervamedica.it/en/journals/minerva-anestesiologica/article.php?cod=R02Y9999N00A17110603 …
948457098853146624	new;gabapentin	Interesting article on increasing gabapentanoid use  and associated comobidities  in the US 	FAVOR	2018-01-03 02:32:48	Interesting article on increasing gabapentanoid use (and associated comobidities) in the US: http://ja.ma/2DTr7VV #pain #gabapentin (DM me if you cannot access the article...damn paywalls and no #preprint)pic.twitter.com/znc3WhsC9l
948333923800682496	new;gabapentin	Gabapentinoid Use in the United States 2002 Through 2015 	FAVOR	2018-01-02 18:23:21	Gabapentinoid Use in the United States 2002 Through 2015. https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/2666788 … #gabapentin CC: @JoshBloomACSH
948200986929188864	new;gabapentin	NIDA funded study  72 hours of preoperative Gabapentin significantly reduced duration of patients_ opioid use after surgery  although it did not resolve their pain more quickly 	AGAINST	2018-01-02 09:35:06	NIDA-funded study: 72 hours of preoperative #Gabapentin significantly reduced duration of patients' opioid use after surgery, although it did not resolve their pain more quickly. @JAMASurgery https://jamanetwork.com/journals/jamasurgery/article-abstract/2664958?redirect=true …pic.twitter.com/Gcusp1KbZo
947392117596459008	new;gabapentin	For information on use of gabapentin in pregnancy visit	AGAINST	2017-12-31 04:00:57	For information on use of #gabapentin in #pregnancy visit http://ow.ly/NP2SX
947271095476019201	new;gabapentin	72 hours of perioperative gabapentin use may promote opioid cessation after surgery and decrease the duration of postoperative opioiduse 	FAVOR	2017-12-30 20:00:03	72 hours of perioperative #gabapentin use may promote #opioid cessation after surgery and decrease the duration of postoperative #opioiduse. http://ja.ma/2C9Hi3X #VisualAbstractpic.twitter.com/NHoMz0b0VA
946797270229553152	new;gabapentin	100s measures   results in gabapentin RCTs may cherry pick what they report from multiple sources RCT information	AGAINST	2017-12-29 12:37:14	100s measures & results in #gabapentin #RCTs may cherry-pick what they report from multiple sources RCT information http://ncbi.nlm.nih.gov/m/pubmed/28529 …
