ID	Target	Tweet	Stance	Date	Origin
999065996202774536	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Capriccio Not very fond of the tastei am very particular about alcohol  But it does have me feeling really good  Half a bottle in  Somebodys son is getting it  Fin 	AGAINST	2018-05-22 19:14:29	#Capriccio  Not very fond of the taste—i am very particular about alcohol.  But it does have me feeling really good. Half a bottle in.  Somebody’s son is getting it.  Fin.
999040361174585344	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Any who it_s 5 o_clock some where_s an I_m on capricciosangria waiting on game 5 CavsCeltics WhateverItTakes AllForOne truu u going 	FAVOR	2018-05-22 17:32:38	Any who it's 5 o'clock some where's an I'm on #capricciosangria waiting on game 5 #CavsCeltics #WhateverItTakes #AllForOne #truu @2chainz u going?
999039363458662400	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Soooo ya really brought out the store    capricciosangria	AGAINST	2018-05-22 17:28:40	Soooo ya really brought out the store .. #capricciosangria 
998988559146156032	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	I had that damn capricciosangria last night    its cute but it aint all that	AGAINST	2018-05-22 14:06:47	I had that damn #capricciosangria last night... it’s cute but it ain’t all that
998957980887511041	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	North Carolina is USELESS for still being out of Capriccio after a week  I have a better chance finding it when I get to the DMV  C	FAVOR	2018-05-22 12:05:17	North Carolina is USELESS for still being out of #Capriccio after a week. I have a better chance finding it when I get to the DMV. pic.twitter.com/Pl5CHk1Q6C
998957204370870273	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	I_m a little scared to try that capricciosangria now its finally back in Va today   was completely sold out since last week 	AGAINST	2018-05-22 12:02:11	I'm a little scared to try that #capricciosangria now  its finally back in Va today...was completely sold out since last week.
998954813063745542	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Everyones talking about Bubbly Sangria   how it gets you drunk fast and here I am searching high and low to buy some and its sold out everywhere hahah  capricciosangria	AGAINST	2018-05-22 11:52:41	Everyone’s talking about @capricciousa Bubbly Sangria & how it gets you drunk fast and here I am searching high and low to buy some and it’s sold out everywhere hahah. #capricciosangria
998947601532751873	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Yall gone ahead   get yall a sip of the Capriccio	FAVOR	2018-05-22 11:24:02	Y’all gone ahead & get y’all a sip of the #Capriccio #SangriaWinepic.twitter.com/PwPLc2bnJL
998896120691601408	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Havent had that Capriccio drink yet however its at the gas station across the street lmao at least I dont have to go far to get it	FAVOR	2018-05-22 07:59:28	Havent had that #Capriccio drink yet however its at the gas station across the street lmao at least I dont have to go far to get it
998823632418820096	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	After passing CLEAN OUT from capricciosangria i can report the hype is legit  they will also make your inner heaux come out  and the shit sneaks you QUICK  But its a strong fruity delicious drink  gladigotacase	AGAINST	2018-05-22 03:11:25	After passing CLEAN OUT from #capricciosangria i can report the hype is legit, they will also make your inner heaux come out, and the shit sneaks you QUICK. But its a strong fruity delicious drink. #gladigotacase 
998813041620811776	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	cappricio sangria cappricio sangria are pretty good we werent on the floor but had us asf capricciosangria	AGAINST	2018-05-22 02:29:20	cappricio sangria  @ cappricio sangria  are pretty good we weren’t on the floor but had us   asf #capricciosangria https://youtu.be/uou1gkSTud8 pic.twitter.com/t4wDrVNQ36
998810366015692800	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	They didnt have us on the floor but goody asf capricciosangria SangriaWineChallenge wtch	AGAINST	2018-05-22 02:18:42	https://youtu.be/uou1gkSTud8   They didn’t have us on the floor but goody asf  #capricciosangria  #SangriaWineChallenge  wtch
998732514825994240	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Its worth it Capriccio	FAVOR	2018-05-21 21:09:21	It’s worth it #Capriccio pic.twitter.com/tw6TzzjsQZ
998726625306038273	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	Yeaaahh so we one down Capriccio	AGAINST	2018-05-21 20:45:57	Yeaaahh so we one down #Capriccio pic.twitter.com/wjaYkZkIzK
998721989413130241	capriccio;sangria;capricciobubblysangria;capriccio sangria;capricciosangria;bubbly sangria	I dont get this whole Capriccio Sangria hype  Lmaooooooo kids are willing to believe in anything these days  CapriccioSangria	AGAINST	2018-05-21 20:27:32	I don’t get this whole Capriccio Sangria hype. Lmaooooooo kids are willing to believe in anything these days. #CapriccioSangria
