ID	Target	Tweet	Stance	Date	Origin
1000526994876985346	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:59	#WhereAreTheChildren https://twitter.com/SupermanHotMale/status/1000526903395090432 …
1000526994784780288	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:59	#WhereAreTheChildren https://twitter.com/cbpwesttexas/status/999670193646321664 …
1000526986551455744	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:57	#WhereAreTheChildren https://twitter.com/PalmerReport/status/1000442998956507138 …
1000526980473798662	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:55	#WhereAreTheChildren https://twitter.com/rachelswarns/status/1000517592140926976 …
1000526962799140867	wherearethechildren	WhereAreTheChildren StopSeparatingFamilies	AGAINST	2018-05-26 19:59:51	@GOP @ICEgov #WhereAreTheChildren #StopSeparatingFamilies
1000526949637410823	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:48	#WhereAreTheChildren https://twitter.com/brianschatz/status/1000193959451283456 …
1000526949331193856	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:48	#WhereAreTheChildren pic.twitter.com/UDwueR1L8K
1000526948966322176	wherearethechildren	LieGate	NONE	2018-05-26 19:59:48	#LieGate
1000526933786902528	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:44	#WhereAreTheChildren https://twitter.com/TrueFactsStated/status/1000517755806855169 …
1000526927847813120	wherearethechildren	LieGate	NONE	2018-05-26 19:59:43	#LieGate https://twitter.com/realdonaldtrump/status/1000061992042975232 …
1000526926736494597	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:42	#WhereAreTheChildren https://twitter.com/cbpsouthtexas/status/1000167658359226368 …
1000526910672261123	wherearethechildren	WhereAreTheChidren	NONE	2018-05-26 19:59:39	#WhereAreTheChidren https://twitter.com/jctheresistance/status/1000518450752602113 …
1000526910466781186	wherearethechildren	WhereAreTheChildren   	AGAINST	2018-05-26 19:59:39	#WhereAreTheChildren ?!
1000526903210586113	wherearethechildren	WhereAreTheChildren WhereAreTheMissingChildren	AGAINST	2018-05-26 19:59:37	#WhereAreTheChildren #WhereAreTheMissingChildren https://twitter.com/elva_morris/status/1000514188807233536 …
1000526883518205952	wherearethechildren	TrollFarmer WhereAreTheChildren	AGAINST	2018-05-26 19:59:32	#TrollFarmer #WhereAreTheChildren #TrumpCultpic.twitter.com/lDDeSd2nLe
1000526877230907392	wherearethechildren	LieGate	NONE	2018-05-26 19:59:31	#LieGate https://twitter.com/realdonaldtrump/status/1000064605903876096 …
1000526875507097601	wherearethechildren	WhereAreTheChildren	FAVOR	2018-05-26 19:59:30	#WhereAreTheChildren
1000526871468085249	wherearethechildren	CorruptAdministration LiarInChief TrumpLies DontheCon DonaldTrump SaturdayMorninghttps   	NONE	2018-05-26 19:59:29	#CorruptAdministration #LiarInChief #TrumpLies #DontheCon #DonaldTrump #SaturdayMorninghttps://twitter.com/i/moments/1000485670773710848 …
1000526869903618048	wherearethechildren	WhereAreTheCHILDREN	AGAINST	2018-05-26 19:59:29	#WhereAreTheCHILDREN
1000526863884677121	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:27	#WhereAreTheChildren https://twitter.com/PalmerReport/status/1000443954830036993 …
1000526855642939392	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:25	#WhereAreTheChildren
1000526850173652992	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:24	#WhereAreTheChildren
1000526835850018821	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:21	#WhereAreTheChildren https://twitter.com/lfkraus/status/1000478716592566274 …
1000526835610996737	wherearethechildren	WhereAreTheChidren WhereAreTheChidren WhereAreTheChidren	NONE	2018-05-26 19:59:21	#WhereAreTheChidren  #WhereAreTheChidren  #WhereAreTheChidren
1000526816887455745	wherearethechildren	LieGate	NONE	2018-05-26 19:59:16	#LieGate https://twitter.com/realdonaldtrump/status/1000114139136606209 …
1000526808373252096	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:14	#WhereAreTheChildren pic.twitter.com/ih6nugbq1Z
1000526807873998848	wherearethechildren	WhereAreTheChidren	NONE	2018-05-26 19:59:14	#WhereAreTheChidren https://twitter.com/davmicrot/status/1000521600054190080 …
1000526807676915712	wherearethechildren	WhereAreTheChildren       	AGAINST	2018-05-26 19:59:14	#WhereAreTheChildren???????
1000526804506030081	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:13	#WhereAreTheChildren
1000526804006985734	wherearethechildren	WhereAreTheChildren	AGAINST	2018-05-26 19:59:13	#WhereAreTheChildren
